instance,n,number of cycles,covered squares,cpu_time (s),solution found
00418c51-72a3-4258-979d-802934428991.singles,10,1331,30,0.026634024,True
0045d7af-d6fa-4ef7-a255-4d0b3c6911b5.singles,10,115736,29,1.520001593,True
00834e51-cf72-4067-bbe1-1c045f456098.singles,10,10922,28,0.172723194,True
00fd84e5-f476-44db-a2d8-ea91b8255797.singles,10,170,28,0.007379111,True
0107f638-37df-4e62-801e-763e19325ef7.singles,10,1065490,30,20,False
01ae2aaa-cf2a-4f6d-a56c-c79da87fb377.singles,10,367,27,0.010008214,True
020f3ab3-e4c0-43d6-8a0a-ba1d36e4c09b.singles,10,657,30,0.015076379,True
022ffba2-55df-4791-829c-22292ef8ed32.singles,10,186,29,0.006793216,True
0230e385-6081-403e-a8a5-57a070ce8378.singles,10,40,30,0.003825611,True
02526e98-b59e-4c80-82a0-73d6a6e564ae.singles,10,248,30,0.007037162,True
025d0bbd-e0b7-43b4-b955-693ab3c267d6.singles,10,717,30,0.01522561,True
0269efa7-c3da-4b2f-8097-bfe1a1f6dbb1.singles,10,944,29,0.016826343,True
0287470a-565f-412d-ada9-791185facb10.singles,10,81,30,0.005350074,True
03402f7c-c88a-4da2-b3e7-f812b520d595.singles,10,2586,29,0.044789466,True
03412d28-7b37-4fb4-bccd-b42e766af36b.singles,10,1791,29,0.031602335,True
0383a978-2f84-4e82-8ad3-6890b573ddb9.singles,10,1491,29,0.023098312,True
03c778cb-55ab-417c-aa41-7d603765c14b.singles,10,1159,26,0.02318739,True
03de9c1c-8a16-4c38-be7f-b8590f1f3f50.singles,10,3906,31,0.059357318,True
045f8d63-762b-4f0c-99f5-56218a963508.singles,10,91,28,0.007008759,True
04a65436-36e5-4259-9bc6-ae9d2e3a5efb.singles,10,952,29,0.022659452,True
0575f6d6-1ac3-4b1b-a349-f72834f1e433.singles,10,93,29,0.005947021,True
05f28012-51af-4290-8d45-5e0a9346452b.singles,10,66,28,0.004392873,True
060fa1fe-0828-4013-99ca-16ac9efb91b1.singles,10,3429,28,0.057196517,True
0629cb7c-3b38-47af-9057-faf00ac374a2.singles,10,97,29,0.005742018,True
06b38f82-25e5-476c-9a83-983cd953c66d.singles,10,235,27,0.007069,True
070e65fa-c715-40e6-839a-a95bba22438b.singles,10,1599,28,0.033806258,True
07f19810-c14e-4689-9fed-523c237eea82.singles,10,1181,30,0.019965733,True
084103cd-8723-4a77-8b1d-178df8079869.singles,10,262,29,0.008362324,True
08a07df0-7b09-41c6-a127-d3ff2ead5904.singles,10,847,29,0.016381652,True
08ae4c8c-6af6-4d3b-bc08-f5ddf1122c6b.singles,10,1767,28,0.027800944,True
08e2f1d4-ec7a-449c-8a3f-ccc3ffe8d611.singles,10,291,28,0.009418099,True
09535a01-9d36-4a22-939e-8ac449aeee48.singles,10,750,28,0.013807915,True
0975fa97-f353-42a5-a03a-7aa4c797aadd.singles,10,60,29,0.004567979,True
09f3217e-14b4-40f2-934d-b598c9cf3c01.singles,10,233,29,0.007896759,True
0a1e3f7c-02b3-4b5f-a923-3d6d9fde1c01.singles,10,1488,28,0.027398527,True
0a41a850-0ac3-4a80-bf3c-ed027c834f78.singles,10,6473,29,0.092324836,True
0a4df37a-8c4c-44ba-94cf-60a696cd096a.singles,10,4685,28,0.069920201,True
0a65b582-4233-4887-9579-6c01f72f5ad7.singles,10,101,28,0.008068762,True
0a851f86-6e67-46c6-af6c-778de687124b.singles,10,800,30,0.014291342,True
0aa2a8fc-ea17-4140-9ac0-dee6fb62fae5.singles,10,577,29,0.014865987,True
0ab9ae5e-8471-450e-b572-0a10a12d790f.singles,10,2359,30,0.0316969,True
0abe91b5-90dd-44d9-aa01-4ff3c6fa5a25.singles,10,433,28,0.010282126,True
0ac13a15-25eb-400e-b408-4e5266c5dfea.singles,10,2553,29,0.041396172,True
0b8d733c-6ece-40fc-b1a9-016d63631c17.singles,10,117,28,0.005829029,True
0c1f4045-852d-4670-a94e-5f9ea656bb22.singles,10,4915,29,0.082067768,True
0c756d85-8cde-47d2-9ffd-d6ec254b65b3.singles,10,2285,30,0.036909809,True
0c9e4fb9-80d5-4b54-8806-dd6193aa8461.singles,10,2949,28,0.046593748,True
0cb1617c-d5f2-461e-b536-b9c9291e4b8e.singles,10,1543,30,0.025226615,True
0cba65d0-93ed-46fd-8d11-95d69c4c8999.singles,10,572,29,0.01335555,True
0cfe26b0-b5dc-44f6-b70c-80200ee0b0eb.singles,10,205,29,0.007088427,True
0d083bbc-22a2-467e-9276-c53a6c8f82b5.singles,10,687,28,0.01376358,True
0d8a89c1-278f-4463-93d2-9590cbd04bf6.singles,10,321,29,0.009582827,True
0dbc7239-83f1-4e22-87e7-5f9578106616.singles,10,721,29,0.016739677,True
0dc65bfb-a217-4f1a-90cc-9df2ef395188.singles,10,8270,29,0.125394427,True
0de114b9-29a8-4c55-90ad-a739471c6fab.singles,10,2618,27,0.036951501,True
0e5d7337-15d7-4076-89b6-e8a118590fe5.singles,10,154,27,0.006124844,True
0e6c5268-e78e-4aa5-9f47-9bcab701284c.singles,10,608,29,0.014700795,True
0e81678d-3d80-4729-8e02-b0a9dbaa11ba.singles,10,614,29,0.011661179,True
0f061f7c-bc54-433c-8c1e-f232eeb4a78d.singles,10,3998,29,0.0594964,True
0f61321d-b5c2-4a47-b555-f1384c04fd00.singles,10,9511,29,0.149336642,True
0f620bff-bf7d-4007-b42c-780b9687c4b8.singles,10,1099,30,0.021866267,True
0f6f2bb7-b280-4d5c-b401-bd5901a71f2f.singles,10,334,29,0.00806705,True
0f820077-cd6d-4c4c-a942-b9cfc375060d.singles,10,2115,29,0.034056638,True
0f8be5c0-cea3-4792-90bf-15e580ed166b.singles,10,259,30,0.007354108,True
0fb43771-d7a2-4eba-a55b-b3ab846c7117.singles,10,3630,30,0.061247196,True
0fd4ebbc-d835-4443-b951-1663792de666.singles,10,1880,28,0.033954516,True
0ff8c1ee-528e-4c6d-bce1-482df41ed488.singles,10,833,30,0.014427235,True
10049401-ba4a-4536-9a4c-c13acb83e75c.singles,10,27083,28,0.414431638,True
10115519-f0dc-48d3-99fd-3315eb2166d7.singles,10,563,29,0.014271341,True
101fa32a-2104-419a-b483-eeb75473269a.singles,10,3991,29,0.058635721,True
1094212a-b596-4c1c-9925-daec57556b39.singles,10,7112,30,0.103934566,True
10b74ead-3887-4115-9278-5617bf787fbf.singles,10,169,28,0.006171783,True
10ee98e4-76e7-4dce-9251-fe6e4c8f02de.singles,10,682,30,0.018333625,True
115679fb-2d0f-4d32-ac21-dbf546033394.singles,10,194,29,0.006408527,True
11d72d2b-8b91-4e68-983d-e460d9453f71.singles,10,1038,29,0.01807941,True
11ea1d1c-2f31-4087-8bcb-c01746dba0ef.singles,10,2090,30,0.03241619,True
120866e5-a0dd-474d-a6b5-2bba6a553d3e.singles,10,2356,29,0.042577182,True
12132076-eed4-45ee-835c-b4b6c736635b.singles,10,609,31,0.016965904,True
123c8361-d18a-4023-a5cb-adab050f88c1.singles,10,612,27,0.014192145,True
127683b5-10c1-4d7a-8b6b-71c065fd4a11.singles,10,91,29,0.007750168,True
12b5bcce-5e01-481f-bafc-220147bf9fd7.singles,10,1424,29,0.037095724,True
1308b921-e191-4fc5-ba84-84f046e12cf4.singles,10,1430,30,0.025551057,True
130f4d9d-bc77-4a62-a327-10cb9beeb121.singles,10,223,27,0.008450828,True
13799616-ea9d-4ae9-8d04-8f9ae74e6c66.singles,10,255,30,0.009978185,True
13abbdac-40e2-4e1c-9e8e-a8be793b4590.singles,10,200,28,0.00720225,True
13f73d5d-c015-492a-b3e8-1549cb4a8d3e.singles,10,16541,31,0.219852255,True
143237d2-1b02-4239-9523-7271d81a3266.singles,10,572,28,0.024838762,True
144298d5-a505-41b0-8e73-47a0f23cb9cc.singles,10,680,29,0.01698783,True
14609c4b-0ad5-46b5-a0b3-160606df19cf.singles,10,72,29,0.005949065,True
147247ed-bafd-498b-9ada-114596c46e8f.singles,10,1191,30,0.022889823,True
14757840-e730-479b-a4ac-7227addda9f5.singles,10,1844,29,0.031235852,True
14e6df24-582b-4c18-86eb-9bc8454a44e8.singles,10,520,28,0.011955007,True
152d64ff-02a4-45ea-8ec1-71ced7f3c16c.singles,10,1413,29,0.028133981,True
155e8203-617d-42a7-99f7-54b486138cbb.singles,10,6001,29,0.096369762,True
15cceb08-6b44-4a9a-a605-b4b3f01a1c00.singles,10,3342,30,0.056341127,True
15f341eb-5f30-438d-9c1a-911cec182c17.singles,10,2084,31,0.032160735,True
1617f69a-15d6-4018-b682-d5ca0dd19109.singles,10,35342,29,0.473922966,True
161c2f68-6001-4f82-9e6f-f8c38188294c.singles,10,476,29,0.011404896,True
16452e21-a733-4c6b-b98a-aa19bb262adc.singles,10,496,30,0.015018767,True
16a43970-3592-48d9-927b-3cfddcc05098.singles,10,167,29,0.006479136,True
16f9f482-e57b-4083-8c09-72e18c5c7f88.singles,10,1330,29,0.023695201,True
170c04cc-432e-4307-8712-bf3f54b554a0.singles,10,2064,29,0.033901823,True
1718f98a-27a4-4dc1-a915-ca86b7b9ef13.singles,10,51,26,0.00448814,True
171b58e1-e002-4dbe-9e77-a975b1c86f8e.singles,10,788,28,0.015672243,True
17222c61-9345-4a31-a664-80175781d0b2.singles,10,3970,30,0.06731562,True
1796c4e0-2aff-4973-afc4-9c54cb50a87e.singles,10,1575,30,0.029466975,True
17b5bfed-3928-4284-9368-0f55e3f5db37.singles,10,3635,29,0.048730624,True
181184b6-ed4b-46ad-8a66-f50bd6666630.singles,10,8708,28,0.10695746,True
193ab65b-6f56-4b36-82ce-a30f1c938e97.singles,10,709,29,0.015563879,True
19884341-4194-4ea3-98ea-a3d33a34e4a0.singles,10,305,28,0.007151524,True
1a0d1102-1e7a-4344-bc7e-d632db3c5a9e.singles,10,618,29,0.014087205,True
1a3a3c58-7e94-42f1-8a0c-49f948a98179.singles,10,741,29,0.016511829,True
1a933dd5-9e1a-4a1e-a9ba-b5e1cf3b8723.singles,10,4027,30,0.063663938,True
1a96a912-87f7-42ca-b4b0-2027782c9d4a.singles,10,1787,29,0.029804278,True
1a9ac1bf-62a9-4a87-9f39-8e5db756595e.singles,10,877,27,0.014456298,True
1ad039f0-d621-47d0-b937-13392913f240.singles,10,623,30,0.014287279,True
1ad84b81-a46d-4e30-9d98-c93006e70d64.singles,10,962,28,0.019788049,True
1bc102f4-159f-4541-8f58-8ca5384a668c.singles,10,165735,29,2.155718183,True
1c00bd24-2db8-4402-ba26-b1c9cbbc446d.singles,10,273,27,0.01077575,True
1c03710b-51fd-42f2-b0e1-d4f4ad4fcf7f.singles,10,262,28,0.007720311,True
1c327db2-7033-48b5-a0d3-9dbdb2e24792.singles,10,1210,28,0.024367447,True
1c95b92a-3765-435b-ad1a-ca3e7059a8c5.singles,10,1439,27,0.024744442,True
1ceb7eb3-fb2a-4f2a-b89d-3d958616a2f7.singles,10,1428,27,0.025936586,True
1d9ef04c-a16e-43c1-b546-2470ad00ed61.singles,10,61,28,0.004388723,True
1dbe3d10-92c6-452a-acb4-8103d88a4ed1.singles,10,757,29,0.015038068,True
1dc5426d-0c8a-4136-8523-fb6859b45acc.singles,10,210,28,0.00755978,True
1dca7d40-413f-4c34-8b9e-b7e36461ffbc.singles,10,231,30,0.00848959,True
1e144b26-7917-4edf-a915-079230fca1bc.singles,10,3105,29,0.042461516,True
1e3e6ce3-c719-4c69-87f8-a62c90da0624.singles,10,960,29,0.018089079,True
1e7bf0ad-e623-4986-ab5e-c18477451e3a.singles,10,212,29,0.006561432,True
1e935ca6-bb3a-4396-a500-a981176d46f3.singles,10,128,30,0.006471473,True
1e93a2c8-f500-4bf6-a1cc-9b203386336c.singles,10,6561,30,0.087665743,True
1e99569a-64ea-458c-8ca6-a31aeb0b9863.singles,10,3266,28,0.054792492,True
1ef147dc-ef0b-4a6d-8519-0d1b26e9a7c6.singles,10,1180,28,0.021633303,True
1f58ed1e-64c2-43e2-97f2-a59aeab06eb8.singles,10,142,28,0.006353601,True
1fcb347a-0756-4401-abaa-075df48154a0.singles,10,348,28,0.010067965,True
1feb6849-c1b7-48d7-9223-93c613292969.singles,10,3007,29,0.071439225,True
1ffe4502-910f-4310-9479-c07a0e1d8525.singles,10,2885,29,0.047247472,True
20048c1d-2d44-4503-811e-6166e92ab95c.singles,10,308,29,0.009424451,True
2017fc33-ba35-4d7c-9f14-deb5c29c1ea0.singles,10,178,29,0.008875633,True
20d5e78e-e34d-479f-b838-fa57342beaa7.singles,10,128,29,0.005686484,True
21164f39-848c-4d2a-b2ad-a24c92141699.singles,10,308,30,0.009828385,True
2151b4e8-4c29-4de1-93de-eeae443ad6a8.singles,10,1691,29,0.028357448,True
218d5906-c827-47c2-b322-8fea0da55a44.singles,10,6187,28,0.089478995,True
21cee532-8b6e-4719-abaa-82dcd911f634.singles,10,166,29,0.008689915,True
22135950-fc35-4ff1-b4eb-6f4ed5bf0789.singles,10,11395,28,0.150618432,True
2214080d-8652-4301-a625-82d56d0f6e14.singles,10,1017,30,0.0213341,True
22482293-28e0-4734-8188-b7a8af96fa53.singles,10,54012,30,0.782643062,True
232080cf-5940-4c32-8965-2798e222d126.singles,10,2264,29,0.038539223,True
23368336-3b17-4543-b254-14aec38aabca.singles,10,420,27,0.009273446,True
23544715-b88d-4707-87b1-bf2cc768db47.singles,10,1341,30,0.020907954,True
2368415a-8e72-413b-96bb-d981527fbc92.singles,10,7693,28,0.10578823,True
23d6f19d-95fd-489b-a3bf-d8ea0099de0a.singles,10,1054,26,0.017824872,True
240ee04b-489c-48c4-83e8-119074204ec2.singles,10,230,28,0.007039487,True
2499ebd0-d2b8-438d-bd04-1f271cc36515.singles,10,986,28,0.019492195,True
24a5bc80-3116-4755-b3fc-8c730863f6bb.singles,10,254,30,0.009209326,True
25a92ed0-7337-4f29-9b71-0296506cc681.singles,10,262,28,0.009384955,True
25b1957e-f799-4124-8eb7-e3ead0c0847a.singles,10,158,28,0.00683878,True
266739ff-0016-4c5e-be84-8c6c951d6c2c.singles,10,1107,28,0.022094182,True
266f21ef-18eb-47f1-a22f-6455df72e76c.singles,10,1580,30,0.027274357,True
2672d4be-130b-436c-a1ab-5c5512d35a51.singles,10,565,31,0.012886951,True
270749e1-dba1-4d75-848e-8e0bbd09da4c.singles,10,902,29,0.019339164,True
27098171-0253-464a-8b53-93ef24c3cb72.singles,10,8795,29,0.132970537,True
27adb1aa-9dce-4d7a-81f1-6d8199ceb0e2.singles,10,393,28,0.01151497,True
280a9c43-5b06-4efd-9b36-766091dc101a.singles,10,208,29,0.006785188,True
28436bdf-2b7c-416c-ad86-2f0321a2ce4b.singles,10,15467,29,0.213223342,True
286a7c05-41d5-445b-8b35-191c0df92731.singles,10,754,30,0.016944796,True
28a930df-a68a-4e8c-be73-6e4bcb854a80.singles,10,1654,28,0.029460374,True
28c1a99a-ccec-4c69-9911-a4ca70317812.singles,10,614,29,0.014012547,True
28e2ecd9-f765-47c5-88b4-1bb31454d814.singles,10,313,27,0.008124774,True
296cd8e9-13e4-49f5-b490-0cb9c2c9b0e9.singles,10,31,27,0.004042626,True
2990198e-87c4-40b8-b3c9-f6054124cf5f.singles,10,59892,29,0.81720796,True
29c402ef-cb9e-4058-aff6-abbbd2885a6e.singles,10,609,28,0.016592217,True
29ccc30c-8259-453d-bddb-0dc193c97707.singles,10,1101,30,0.020830781,True
29eebf6d-d991-451d-8456-f23d17924f7b.singles,10,252,28,0.007716153,True
2a7c6e45-12f6-4d3c-8122-b7be68fa3664.singles,10,19033,30,0.29242173,True
2b628b63-322b-4163-a836-f39191c84d2c.singles,10,587,29,0.013914062,True
2b6e64b2-a132-4523-b6c5-860b557a7031.singles,10,7157,29,0.115981459,True
2ba1f485-3b79-463b-8fa4-a7fa4184320a.singles,10,3926,30,0.067286218,True
2ba8c737-ce34-4065-9fb9-2971abf7aedd.singles,10,8053,28,0.105269174,True
2be4ecfa-661d-4fc3-9ad5-b2481cb558a3.singles,10,1257,28,0.022111604,True
2c09d48a-2d31-4399-b67e-7ac93919ddf3.singles,10,1175,30,0.019542432,True
2ca6acc9-e629-460f-b1d8-794f847ebe3e.singles,10,3307,29,0.053688363,True
2cf185bb-456a-49ee-a1fb-7cab447953ec.singles,10,1025,28,0.019089169,True
2d0b8f05-f52f-46f3-b5ae-ea1453ac86f8.singles,10,51,30,0.004550157,True
2d54e146-a980-4468-991a-f229090185a6.singles,10,21070,29,0.250566463,True
2d8ff86d-50fa-4a5e-925f-d5f83f79c859.singles,10,688,29,0.016600742,True
2dae8ec4-9e19-417a-babf-066a093c6844.singles,10,1062,28,0.019893624,True
2dd456a2-475a-4120-ac6d-8b6a3e5d1714.singles,10,3938,29,0.064873998,True
2debcd01-4539-4531-98d4-68247bbe9250.singles,10,5787,29,0.11571625,True
2e03e7ef-ee93-4f4e-8c5f-9dc12c25567a.singles,10,2090,28,0.035959592,True
2e1f9489-4d61-42ad-a3ad-4ec459d459b0.singles,10,26875,29,0.388610849,True
2e3f9be5-8474-4554-8533-a8478878ff06.singles,10,991,30,0.018581106,True
2e95f61d-8c64-4ccd-a0e9-992e18db2b45.singles,10,1395,28,0.025419628,True
2ed31391-3f16-44e6-bf9c-62ab99a03c23.singles,10,61,27,0.004573241,True
2edf2bb7-d52b-4c4e-aba5-1e321948895f.singles,10,2154,29,0.035878618,True
2f267297-2f64-46bb-925b-ce3b41a9366b.singles,10,1038,29,0.018511439,True
2f3781ba-bb4c-4bd4-b79f-233984d2ca1d.singles,10,158,29,0.006244289,True
2f877a6a-ea30-4710-bdbb-24cba0ff6696.singles,10,134,26,0.005552543,True
2ff4e567-3567-408f-a0d2-663b2587941a.singles,10,206,29,0.006849099,True
3041641b-3dc1-4379-90d8-98494bc85332.singles,10,685,28,0.016037136,True
304aeb53-b388-409d-85bf-a61d5663bf59.singles,10,885,30,0.018174417,True
3079b68b-a746-4b22-a955-dfe7fab73f43.singles,10,3390,29,0.050672223,True
30ba4e57-4df4-4c9d-89d7-351bf9814ec3.singles,10,15206,30,0.207664216,True
30e7e8c5-f18a-4758-a22a-6e42ca465a7a.singles,10,476,29,0.011642248,True
30ec3df4-ee61-4adb-8b5a-6f6e86228cb7.singles,10,762,27,0.017328434,True
31b56da1-3f67-4961-904f-4b8e72df0210.singles,10,8453,28,0.119167987,True
31f5f844-333c-47e3-9d24-b3dc5e3c5eff.singles,10,1251,29,0.027900671,True
31fd041e-08ad-4a71-b113-f3f3dcce22da.singles,10,9309,27,0.125498093,True
3209e2f3-d687-4006-8474-bd67de437cab.singles,10,801,31,0.018851083,True
329cecb9-b1dd-4b82-bbf8-ed031b82a0b6.singles,10,1495,29,0.026688035,True
32a06f11-7d00-4eec-9779-be0ec4b8250b.singles,10,122,29,0.005141142,True
32cb4dcf-4dcf-4aa8-a1b7-6cf0e5a949e5.singles,10,7441,30,0.112782675,True
32d21fa8-3147-4dd8-838c-913fdaa0793e.singles,10,169,28,0.006450884,True
33356b7b-ba93-4eaf-8c9d-07e86f86e003.singles,10,1127,28,0.019748929,True
33ad8e57-7e2f-4dee-9bf2-7c3d8ec8df69.singles,10,363,30,0.009618242,True
33cf4808-5771-458b-b25b-674185b242ec.singles,10,1615,29,0.032034358,True
34a03875-b8d2-42d7-a9d5-5577cb37f167.singles,10,382,29,0.009848885,True
34d48792-c234-4180-9255-0fd1dc27d2f2.singles,10,5268,28,0.073818406,True
34f82d4a-2ba4-4391-b9e9-d54a4758f876.singles,10,156,28,0.006152927,True
3531bc28-1188-43a9-bf29-6c9d401ce3ca.singles,10,4896,29,0.079268064,True
35624a2d-01c5-45fd-860b-189eee05096f.singles,10,188,27,0.008413439,True
35fa22d3-4f33-4e23-8bfe-bb58035b8ebb.singles,10,2701,29,0.044367901,True
36291c4c-e7da-463e-bb1f-f057c8c4ec29.singles,10,1218,30,0.021531506,True
36889813-7029-4d37-8f2a-b3203303ad09.singles,10,3182,31,0.051826805,True
37a4f071-4b9e-4721-9b7e-5b03546a2f78.singles,10,861,27,0.015628073,True
3873ff83-e86b-4a0c-bd83-2038246f38dc.singles,10,1943,30,0.028497419,True
3911de15-e3b2-4943-a866-2c9738f20456.singles,10,896,28,0.017413334,True
3930c9cb-4fe2-49be-91ab-9c344a2ef803.singles,10,223,29,0.00759003,True
3978251d-e4a9-47cd-923f-965e7c23a174.singles,10,7716,30,0.109620574,True
3986da07-cec2-4cc4-a777-2f041dca2120.singles,10,5519,29,0.091098843,True
3a67e1d8-4903-4acd-9a52-9a35e6814f08.singles,10,1238,28,0.024853149,True
3aca6e02-62c3-40a2-a836-5393e1dd9e5c.singles,10,3513,28,0.078445839,True
3b164978-bdc0-422c-abb6-bf036c3de996.singles,10,298,30,0.009154012,True
3b3a108a-14cb-470b-bc66-ddd279aa0c97.singles,10,106,27,0.004894903,True
3b8657a2-543d-4608-be70-023bece043dd.singles,10,2533,30,0.043232395,True
3caafe0e-ea69-4d57-87e7-ef8574aee47c.singles,10,269,29,0.008799329,True
3cb0ed2d-5579-44c6-9735-b48d24520fee.singles,10,5363,28,0.078974906,True
3cb8d056-389c-49bf-a5e0-bcf900225748.singles,10,1518,27,0.026743707,True
3d39948d-f531-4541-a553-7dac5c1a59d5.singles,10,6259,29,0.093151174,True
3d726825-b70a-4700-84cc-f6e56f3f74ca.singles,10,472,29,0.009550997,True
3da022ca-d4f2-4660-b5dd-b6d081e42cd1.singles,10,2665,29,0.044182974,True
3dd74bd6-ba4d-49ec-86f5-5566a1d7844c.singles,10,255,30,0.007251775,True
3e7fedce-f5c7-46d3-b708-9be99cfb9ad4.singles,10,5977,30,0.072052203,True
3ea29376-063b-4a5c-bf09-34e435809078.singles,10,2620,29,0.048072063,True
3f2da778-97da-4b14-abb8-a536b206d816.singles,10,139,27,0.006203161,True
3f519177-5d9d-4b5d-92c5-7d5ec39d7db4.singles,10,10209,29,0.136366681,True
3f7aa0c2-6c53-4275-b018-e928e69f3973.singles,10,1341,29,0.024696395,True
3f8d0a48-9dfd-41cd-95c5-6f32dea31fec.singles,10,130,28,0.006348913,True
